season,date,game_team_abbr,team_name,all_nba,first_team_nba,second_team_nba,third_team_nba,all_nba_ly,first_team_nba_ly,second_team_nba_ly,third_team_nba_ly
2016-17,2017-03-18,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-19,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-21,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-23,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-25,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-26,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-28,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-03-30,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-01,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-03,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-04,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-06,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-08,POR,Portland Trail Blazers,0,0,0,0,1,0,1,0
2016-17,2017-04-10,POR,Portland Trail Blazers,0,0,0,0,1,0,0,0
2016-17,2017-04-12,POR,Portland Trail Blazers,0,0,0,0,1,0,0,0
2016-17,2016-10-26,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-10-27,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-10-29,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-10-31,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-01,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-03,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-05,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-06,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-08,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-10,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-11,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-16,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-18,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-20,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-23,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-25,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-27,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-11-28,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-02,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-04,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-07,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-09,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-10,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-12,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-14,SAC,Sacramento Kings,0,0,0,0,1,0,0,0
2016-17,2016-12-16,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-18,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-20,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-21,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-23,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-26,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-28,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-12-31,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-03,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-04,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-06,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-08,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-10,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-13,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-15,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-18,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-20,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-21,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-23,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-25,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-27,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-28,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-30,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-01-31,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-03,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-04,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-06,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-08,SAC,Sacramento Kings,0,0,0,0,1,0,0,0
2016-17,2017-02-10,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-12,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-14,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2017-02-15,SAC,Sacramento Kings,0,0,0,0,1,0,1,0
2016-17,2016-10-25,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-10-27,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-10-29,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-10-30,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2016-11-01,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-04,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-05,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-09,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-11,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-12,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-14,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-16,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-18,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-21,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2016-11-23,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-25,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-26,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-29,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-11-30,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-02,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-05,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-06,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-08,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-10,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-14,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2016-12-15,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-18,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-20,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-22,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-23,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-25,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-12-28,SAS,San Antonio Spurs,1,0,0,0,2,0,0,1
2016-17,2016-12-30,SAS,San Antonio Spurs,1,0,0,0,2,0,0,1
2016-17,2017-01-01,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-03,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-05,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-07,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-10,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2017-01-12,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-14,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-17,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-19,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-21,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-23,SAS,San Antonio Spurs,1,0,0,0,2,0,0,1
2016-17,2017-01-24,SAS,San Antonio Spurs,1,0,0,0,2,0,0,1
2016-17,2017-01-27,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-29,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-01-31,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-02,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2017-02-04,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-06,SAS,San Antonio Spurs,1,0,0,0,2,0,0,1
2016-17,2017-02-08,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-10,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-12,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-13,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-15,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-24,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-02-26,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-01,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-03,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-04,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-06,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-08,SAS,San Antonio Spurs,1,0,0,0,2,0,0,0
2016-17,2017-03-09,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-11,SAS,San Antonio Spurs,1,0,0,0,2,0,0,0
2016-17,2017-03-13,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2017-03-15,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-18,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-19,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-21,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-23,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-25,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-27,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-29,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-03-31,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-04-02,SAS,San Antonio Spurs,1,1,0,0,2,1,0,0
2016-17,2017-04-04,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-04-05,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-04-07,SAS,San Antonio Spurs,1,0,0,0,2,0,0,0
2016-17,2017-04-08,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-04-10,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2017-04-12,SAS,San Antonio Spurs,1,1,0,0,2,1,0,1
2016-17,2016-10-26,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-10-28,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-10-31,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-02,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-04,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-06,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-09,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-11,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-12,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-15,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-16,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-18,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-20,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-21,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-23,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-25,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-28,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-11-30,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-02,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-03,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-05,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-08,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-09,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-12,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-14,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-16,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-18,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-20,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-23,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-26,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-28,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2016-12-29,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-01,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-03,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-05,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-07,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-08,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-10,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-13,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-15,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-17,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-01-18,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-20,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-22,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-24,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-01-25,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-01-27,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-01-29,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-01-31,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-02-01,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-02-03,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-02-05,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2017-02-06,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-02-08,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-02-12,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-02-14,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-02-15,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-02-24,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-02-26,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-02-27,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-01,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-03,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-04,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-08,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-10,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-11,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-13,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-16,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-17,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-19,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-21,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-23,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-25,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-27,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-29,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-03-31,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-04-02,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-04-04,TOR,Toronto Raptors,1,0,0,1,1,0,0,0
2016-17,2017-04-05,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-04-07,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-04-09,TOR,Toronto Raptors,1,0,0,1,1,0,0,1
2016-17,2017-04-12,TOR,Toronto Raptors,1,0,0,0,1,0,0,1
2016-17,2016-10-25,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-10-28,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-10-30,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-01,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-02,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-04,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-06,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-07,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-09,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-11,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-12,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-14,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-17,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-19,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-20,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-23,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-25,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-28,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-11-29,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-01,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-03,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-05,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-06,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-08,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-10,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-14,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-16,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-18,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-20,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-21,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-23,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-27,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-29,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-12-31,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-02,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-03,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-05,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-07,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-08,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-10,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-13,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-14,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-16,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-20,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-21,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-23,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-24,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-26,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-01-28,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-01,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-04,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-06,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-08,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-09,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-11,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-13,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-15,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-24,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-26,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-02-28,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-01,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-03,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-05,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-06,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-08,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-11,UTA,Utah Jazz,1,0,0,0,0,0,0,0
2016-17,2017-03-13,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-15,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-16,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-18,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-20,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-22,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-25,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-27,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-29,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-03-31,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-02,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-04,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-07,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-08,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-10,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2017-04-12,UTA,Utah Jazz,1,0,1,0,0,0,0,0
2016-17,2016-10-27,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-10-30,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-02,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-04,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-05,WAS,Washington Wizards,1,0,0,0,0,0,0,0
2016-17,2016-11-07,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-09,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-11,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-12,WAS,Washington Wizards,1,0,0,0,0,0,0,0
2016-17,2016-11-16,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-17,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-19,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-21,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-25,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-26,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-28,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-11-30,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-12-02,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-12-05,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-12-06,WAS,Washington Wizards,1,0,0,1,0,0,0,0
2016-17,2016-12-08,WAS,Washington Wizards,1,0,0,1,0,0,0,0
