game_id,season,date,playoff,win,points,home_team,conference,first_interconf_trip,dist_traveled,dist_3days,dist_7days,dist_30days,lon_traveled,tz_traveled,same_tz_3days,same_tz_7days,same_tz_30days,tz_total_3days,tz_total_7days,tz_total_30days,tz_east_3days,tz_east_7days,tz_east_30days,tz_west_3days,tz_west_7days,tz_west_30days,days_rest,second_backtoback,three_in_four,games_2days,games_3days,games_4days,games_7days,games_30days,road_3days,road_7days,road_30days,total_wins_ly,pyth_40games,pace_40games,ftr_40games,tpar_40games,ts_40games,trb_40games,steal_40games,block_40games,efg_40games,tov_40games,orb_40games,drb_40games,all_nba_ly,first_team_nba_ly,second_team_nba_ly,third_team_nba_ly
2012-01-28 LAL MIL,2011-12,2012-01-28,0,0,-11,0,W,0,2661.33291864026,1148.29571383391,-720.9338044666001,-1638.736653125692,30.593078,2,-2,-3,0,2,4,4,2,2,3,0,2,1,2,-1,-1,-1,-1,-1,-2,-1,0,-2,-4,26,0.07529358482767512,2.924999999999997,0.07807499999999998,-0.025925000000000004,0.00692500000000007,3.895000000000003,-1.9825,1.1425,6.500000000000394e-4,-0.15749999999999886,3.5625,2.434999999999988,2,1,1,0
2012-01-28 NYK HOU,2011-12,2012-01-28,0,0,-13,0,E,0,1557.75563927575,3306.32438850869,1464.5988214100025,-1597.733037174392,-15.175132,-1,-1,-1,1,1,1,-2,0,0,0,1,1,-2,0,0,0,0,0,0,0,-1,2,3,1,-1,-0.17853410328575214,-3.9150000000000063,0.0721,0.055499999999999994,-0.012074999999999947,-2.887500000000003,1.3424999999999994,1.1000000000000005,-0.02240000000000003,0.5350000000000001,-3.669999999999998,0.18499999999998806,1,0,1,0
2012-01-31 CHA LAL,2011-12,2012-01-31,0,1,33,1,W,0,-960.2332484761996,-479.8135896069198,859.6644248811008,3479.286976588697,12.436685000000004,1,1,-1,-6,-1,1,8,0,2,5,-1,-1,3,-1,0,1,0,1,1,0,-2,0,-1,-4,27,0.32221806320356494,4.4950000000000045,0.049024999999999985,0.04682499999999998,0.01332499999999992,3.585000000000001,0.10999999999999943,-0.2900000000000009,0.008050000000000002,0.09249999999999936,4.3675,1.7800000000000011,2,1,1,0
2012-02-01 CHA POR,2011-12,2012-02-01,0,1,44,1,W,0,-307.64849761035,-2699.74730234714,-2774.1617445152106,3134.3574467546787,-6.366167000000001,-1,-1,-2,-7,-1,-1,9,1,1,6,-2,-2,3,1,-1,0,-1,0,0,-1,-1,-1,-2,-2,16,0.3806371375038968,6.609999999999999,0.028475000000000028,0.07197500000000001,0.01934999999999998,2.552500000000002,1.5025000000000013,-0.7524999999999995,0.011099999999999999,-0.567499999999999,3.9400000000000013,0.23749999999999716,1,0,0,1
2012-02-01 IND MIN,2011-12,2012-02-01,0,1,10,0,E,0,-876.3223667066039,-1256.4053140368537,523.454908601816,2444.4818752139945,-9.206641999999999,-1,-1,-2,1,1,2,1,0,1,0,1,1,1,-1,1,0,1,0,0,0,-1,0,2,3,21,0.1352504597793136,0.6975000000000051,0.012075000000000002,-0.0383,-0.00737500000000002,0.5850000000000009,0.8249999999999993,1.87,-0.014324999999999977,-0.7949999999999999,1.8550000000000004,-1.0375000000000085,0,0,0,0
2012-02-01 PHX NOL,2011-12,2012-02-01,0,1,17,0,W,0,1038.36215212706,-39.45090513769992,2271.8275346238097,5783.470427240338,31.884231999999997,2,1,-1,-7,-1,1,6,0,1,3,-1,0,3,0,0,-1,0,0,-1,0,-1,0,1,3,-8,0.021456050036490204,0.5474999999999994,-0.031725,0.06814999999999999,0.011599999999999944,-2.5,-1.5149999999999997,0.11749999999999972,0.015674999999999994,0.07750000000000057,-2.672500000000003,-3.362499999999997,0,0,0,0
2012-02-02 MEM ATL,2011-12,2012-02-02,0,0,-19,1,E,0,638.8455777147509,2430.3347690035607,3364.638905966979,-1518.5957481245641,-10.671375000000001,-1,0,0,4,0,0,-6,0,-1,-3,0,1,-3,0,0,-1,0,0,-1,0,0,0,1,-1,-3,-0.013129148803012636,1.1099999999999994,-0.01880000000000004,0.05785000000000001,0.011575000000000002,-1.5649999999999977,-2.1549999999999994,-1.0149999999999997,0.015824999999999978,-0.6174999999999997,-4.492500000000003,0.9500000000000028,0,0,0,0
2012-02-02 NOL SAS,2011-12,2012-02-02,0,0,-12,0,E,0,810.578945720615,876.5395702431748,-967.5946579335305,-2924.4389856939124,-8.355431,0,-1,-2,-4,1,2,3,0,1,2,1,1,1,0,0,0,0,0,0,0,-1,1,-1,-2,-15,-0.2627835819494747,-4.482500000000002,0.006225000000000036,-0.07540000000000002,-0.025999999999999912,-0.5075000000000003,1.3200000000000003,0.9749999999999996,-0.03250000000000003,0.46750000000000114,1.5649999999999977,-0.8850000000000051,0,0,0,0
2012-02-03 IND DAL,2011-12,2012-02-03,0,1,11,0,E,0,1387.08606370882,786.0109108074757,2475.593358771186,5524.270256071975,-3.534366,0,0,1,1,0,-1,1,-1,-1,0,1,0,1,0,0,1,0,0,1,0,-1,2,2,3,-35,-0.13294512333220454,-3.280000000000001,0.01090000000000002,-0.08224999999999999,-0.01947500000000002,0.7124999999999986,-0.5675000000000008,0.5575000000000001,-0.02542500000000003,0.89500000000000135,3.5199999999999996,-0.8699999999999903,-1,0,-1,0
2012-02-03 MIN NJN,2011-12,2012-02-03,0,1,3,0,W,0,1626.69479294459,2302.2560730548703,2341.0075457379035,3855.2843457132894,19.104963,1,-1,-1,-3,1,1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,0,0,1,1,0,-7,0.13531794024711416,-1.0699999999999932,0.05252499999999999,-0.038099999999999995,0.012149999999999994,1.5574999999999974,0.5124999999999993,0.022499999999999964,0.005799999999999972,1.6450000000000014,-1.5975000000000001,3.115000000000009,0,0,0,0
2012-02-04 CHA PHX,2011-12,2012-02-04,0,0,-6,0,E,0,-16.779329002010172,-527.4239963546463,2099.909865694254,-2194.93864666837,27.304741999999997,2,-1,-1,8,0,2,-5,1,0,-3,-1,2,-2,2,-1,-1,-1,-1,-1,-1,1,0,1,2,-6,-0.20585362974733587,-5.532499999999999,0.005425000000000013,-0.08052499999999999,-0.029074999999999962,0.0024999999999977263,-0.6375000000000002,0.7225000000000001,-0.031125000000000014,-0.15000000000000036,-0.5600000000000023,1.8999999999999915,0,0,0,0
2012-02-04 DAL CLE,2011-12,2012-02-04,0,0,-3,0,W,0,213.05692703009981,-1224.7199682706803,-147.05185167926356,-2224.2756067028477,15.426501,1,-1,-2,-2,1,3,1,1,2,1,0,1,0,0,0,1,0,0,1,1,1,0,0,-2,54,0.30802221931220775,4.950000000000003,-0.015499999999999958,0.05429999999999999,0.022375000000000034,-1.509999999999998,1.6050000000000004,1.2725,0.019399999999999973,-1.2225000000000001,-2.8825000000000003,-1.7774999999999892,1,0,1,0
2012-02-04 LAC WAS,2011-12,2012-02-04,0,0,-26,1,E,0,-3141.2523515758,-2390.4042320574627,-4254.626290761514,-1425.4054626867528,-38.888155000000005,-3,2,4,5,-4,-7,-5,-3,-5,-4,-1,-2,-1,-1,1,0,1,0,0,-1,2,0,-1,1,-9,-0.24279362185558712,-6.159999999999997,-0.039949999999999986,-0.091725,-0.04185,-0.615000000000002,0.8949999999999996,3.3949999999999996,-0.04812500000000003,-0.01249999999999929,3.0199999999999996,-2.530000000000001,-1,0,0,-1
2012-02-05 MEM BOS,2011-12,2012-02-05,0,0,-18,0,W,0,2407.23166556118,3624.31886143101,4425.822038216565,9283.678446203263,26.452972,1,-2,-3,-8,2,4,12,1,3,7,1,1,5,0,0,1,0,0,1,1,2,2,2,6,-8,-0.06567150322013882,-0.6200000000000045,0.02562500000000001,-0.05452500000000002,-0.03389999999999993,1.5949999999999989,2.505,0.7625000000000011,-0.0378,-1.5875000000000004,5.962500000000002,-0.40749999999999886,0,0,0,0
2012-02-06 LAC ORL,2011-12,2012-02-06,0,0,-5,1,E,0,102.37310371537001,-2281.6472952255594,-2767.785326627236,8669.819298115186,9.134579,0,1,3,4,-3,-5,-1,-3,-4,-2,0,-1,1,0,0,1,0,0,1,0,1,-1,-2,2,22,0.08269954614728015,-2.674999999999997,0.031799999999999995,0.08479999999999999,-0.010399999999999965,1.0249999999999986,-0.557500000000001,-1.5299999999999994,-0.013900000000000023,0.48249999999999993,-0.932500000000001,3.842500000000001,0,1,0,-1
2012-02-06 LAL PHI,2011-12,2012-02-06,0,0,-5,0,W,0,2031.98280260418,1561.4633095238669,5354.000701183397,14130.601294197268,27.504762999999997,2,-1,-3,-10,2,5,15,2,3,9,0,2,6,0,0,0,0,0,0,0,-2,1,2,5,19,-0.1517880129211977,-0.8250000000000028,0.07402499999999998,0.021949999999999997,0.00517499999999993,3.4024999999999963,-2.4699999999999998,1.1974999999999998,-0.00732499999999997,2.955,4.947499999999998,1.5349999999999966,2,1,1,0
2012-02-06 PHX ATL,2011-12,2012-02-06,0,1,9,0,W,0,2561.07356226032,4196.813286131401,3851.6813076151266,5244.4676989067375,27.674876,2,-2,-2,-6,3,3,8,2,2,5,1,1,3,0,0,1,0,0,1,0,1,1,2,2,-10,-0.11810991971632273,1.3675000000000068,-0.02757499999999996,0.04704999999999998,0.011649999999999938,-1.1599999999999966,-0.6575000000000006,-0.4300000000000006,0.012575000000000003,0.11500000000000021,-0.5024999999999977,-1.1200000000000045,0,0,0,0
2012-02-06 SAC NOL,2011-12,2012-02-06,0,1,8,0,W,0,1493.0087758557102,-510.9194236072899,-1305.4891718738745,9535.039579829492,38.284026,3,1,1,-3,0,0,8,1,1,5,-1,-1,3,0,0,0,0,0,0,0,-1,0,0,4,-24,-0.034813612333999155,-1.5475000000000136,0.011324999999999974,0.055425,-0.016025000000000067,0.7974999999999994,-0.1374999999999993,-1.2475000000000005,-0.018100000000000005,0.4275000000000002,3.6174999999999997,-2.052500000000009,0,0,0,0
2012-02-06 UTA NYK,2011-12,2012-02-06,0,0,-11,0,W,0,3175.47464254727,3821.639407021119,2181.436652463158,-2477.826714122477,37.907649,2,-2,-3,-4,3,3,3,3,2,3,0,1,0,0,0,-1,0,0,-1,-1,-2,1,1,-3,-3,-0.0554266583163186,1.7674999999999983,0.0021499999999999853,-0.123025,0.0042999999999999705,1.3674999999999997,-1.1074999999999982,1.9499999999999993,0.013600000000000001,-0.21750000000000114,2.5625,-1.3100000000000023,0,0,0,0
2012-02-07 PHX MIL,2011-12,2012-02-07,0,1,2,0,W,0,1075.44832895357,3636.52189121389,7129.723997848792,4756.243570708217,-3.520814,-1,-1,-1,-4,3,3,6,2,2,3,1,1,3,-2,1,1,1,1,1,1,1,2,3,4,5,-0.07112838491293921,1.9375,0.0072500000000000064,0.0063750000000000195,0.015900000000000025,0.6975000000000051,-1.4024999999999999,0.2574999999999994,0.020549999999999957,0.15249999999999986,-0.5400000000000027,0.292500000000004,0,0,0,0
2012-02-07 UTA IND,2011-12,2012-02-07,0,0,-5,0,W,0,1039.58991103342,4215.06455358069,2673.7384402823445,-6687.983741990578,-12.16202,0,0,0,0,2,2,-3,2,2,0,0,0,-3,-2,1,1,1,1,1,1,0,2,1,-5,1,-0.14188194670728582,1.9375,0.010124999999999995,-0.027774999999999994,0.007699999999999929,-0.38749999999999574,-0.9725000000000001,0.7725000000000009,0.015224999999999989,-0.6699999999999999,-0.7100000000000009,0.582499999999996,0,0,0,0
2012-02-08 LAC CLE,2011-12,2012-02-08,0,1,7,1,E,0,310.79185393215994,841.7239173898001,-921.4626818206625,2849.4655998046455,-1.196885,0,0,2,3,0,-4,-4,0,-3,-2,0,-1,-2,-1,1,0,1,0,0,0,-1,-1,-1,1,-13,-0.13466564292464572,-3.9375,0.0030999999999999917,-0.016674999999999995,-0.019674999999999887,0.5350000000000037,-0.39000000000000057,-1.5899999999999999,-0.029299999999999937,0.2524999999999995,0.6424999999999983,1.8050000000000068,-1,0,0,-1
2012-02-08 SAS PHI,2011-12,2012-02-08,0,1,10,0,W,0,1415.29615880587,1359.5425750222198,291.9365584963698,9554.647047564978,14.878494,1,-1,-1,-3,1,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,6,21,-0.08483623476920987,1.3825000000000074,0.05124999999999999,0.056499999999999995,0.02257500000000001,2.532499999999999,-2.005000000000001,-0.40499999999999936,0.017500000000000016,2.5550000000000015,1.6600000000000001,3.437499999999986,0,0,0,0
2012-02-09 LAL BOS,2011-12,2012-02-09,0,0,-1,1,E,0,-440.386369260543,-440.386369260543,-5475.85266268826,-11500.720702700743,-4.109833,0,1,2,10,0,-3,-15,0,-3,-9,0,0,-6,-1,0,0,0,1,0,0,2,-1,-4,-6,0,0.09279821530659449,-1.2049999999999983,-0.023824999999999985,-0.013174999999999992,0.023150000000000004,-3.0874999999999986,0.8899999999999997,0.07499999999999929,0.026100000000000012,1.8949999999999996,-5.7449999999999974,-2.3774999999999977,-2,-1,-1,0
2012-02-10 IND MEM,2011-12,2012-02-10,0,1,6,1,W,0,-541.617086257169,-1226.4018436404622,1781.2003597661273,-685.7987288961413,5.654149,1,1,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,0,2,-2,-1,-2,15,-0.021091156311033865,-1.6099999999999994,-0.012249999999999983,-0.06067499999999998,-0.013125000000000053,0.25,1.2424999999999997,0.034999999999998366,-0.008000000000000007,-0.3849999999999998,-0.03249999999999886,0.3100000000000023,0,0,0,0
2012-02-10 LAC PHI,2011-12,2012-02-10,0,0,-1,1,E,0,-578.348403523091,-2016.1252988238712,-4802.580139979071,-7357.332544257143,-6.516233,0,0,1,8,0,-3,-9,0,-3,-6,0,0,-3,0,0,0,0,0,0,0,1,-2,-3,-5,10,0.2045164504610149,-0.3375000000000057,-0.091725,-0.056574999999999986,-0.01795000000000002,-1.6225000000000023,0.5625,-1.522499999999999,-0.015424999999999967,-3.7525000000000013,-4.012499999999999,0.7849999999999966,-1,0,0,-1
2012-02-10 LAL NYK,2011-12,2012-02-10,0,1,7,1,E,0,27.564535354394025,-81.9788083068139,-3475.37566063744,-7320.6079510119125,5.958734,0,0,1,5,0,-2,-10,0,-2,-6,0,0,-4,1,-1,0,-1,0,0,0,2,-1,-3,-2,-19,-0.01869675942642557,-0.4724999999999966,0.024849999999999983,0.091975,0.004149999999999987,-3.5249999999999986,2.7300000000000004,-0.5899999999999999,-0.0031250000000000444,0.3125,-3.1275000000000013,-1.529999999999987,-2,-1,-1,0
2012-02-10 POR NOL,2011-12,2012-02-10,0,1,8,0,W,0,3318.46473792038,3318.46473792038,544.741952352229,7024.001472785027,32.584785,2,-1,1,-2,2,0,6,2,1,4,0,-1,2,0,0,0,0,0,0,0,0,1,0,4,2,0.3188832893633699,5.122500000000002,-0.0012500000000000289,0.0678,0.015549999999999953,-0.11749999999999972,0.1750000000000007,0.28500000000000014,0.010699999999999987,-1.3825000000000003,0.10249999999999915,-1.5649999999999977,1,0,0,1
2012-02-11 DEN IND,2011-12,2012-02-11,0,0,-4,1,E,0,-994.395156946785,-452.778070689616,-1347.9715442509628,-581.9003500366525,-14.957235999999998,-1,-1,0,2,0,-1,-2,-1,-2,-2,1,1,0,-1,1,0,1,0,0,0,0,0,1,2,-13,-0.06502992634146443,-3.4799999999999898,-0.05565000000000003,-0.05905000000000002,-0.03772500000000001,0.3125,0.27500000000000036,1.4000000000000004,-0.042924999999999935,-0.47499999999999964,5.265000000000001,-1.9399999999999977,0,0,0,0
2012-02-11 LAC CHA,2011-12,2012-02-11,0,0,-25,1,E,0,-720.829545546868,-138.80807653975899,906.8427678821508,3295.914251774646,5.667324,0,0,-2,1,0,2,-1,0,2,-2,0,0,1,0,0,-1,0,0,-1,-1,-1,-2,-3,0,2,-0.32641431161418166,-7.712500000000006,-0.05904999999999999,-0.08407500000000001,-0.0341999999999999,-2.467500000000001,-1.8825000000000003,-0.21499999999999986,-0.039500000000000035,-0.8224999999999998,-4.517499999999998,1.0925000000000011,-1,0,0,-1
2012-02-11 NYK MIN,2011-12,2012-02-11,0,0,-2,1,W,0,-1639.75006426587,-843.990218291025,-48.23037231617991,7616.478943280361,19.28255,1,1,1,-2,-1,-1,4,0,0,2,-1,-1,2,0,0,0,0,0,0,0,1,-1,-1,0,-25,-0.15760598666934317,-2.085000000000008,-0.02002499999999996,-0.06260000000000002,-0.0037250000000000894,0.9950000000000045,-1.4324999999999992,-0.9649999999999999,-5.749999999999922e-4,1.2899999999999991,1.3674999999999997,-0.7025000000000006,0,0,0,0
2012-02-11 SAS NJN,2011-12,2012-02-11,0,0,-14,1,E,0,640.5703456956151,1424.99369139123,-979.7579001568399,813.799390543425,8.062123,0,1,2,0,0,-1,3,0,-1,2,0,0,1,-2,1,1,1,1,1,1,1,0,-2,-1,-39,-0.40111709548819363,-2.7349999999999994,-0.022799999999999987,0.04039999999999999,-0.020950000000000024,-3.0649999999999977,0.47249999999999925,-0.3624999999999998,-0.02475000000000005,0.6925000000000008,3.0275,-6.450000000000003,-1,0,0,-1
2012-02-12 LAL TOR,2011-12,2012-02-12,0,0,-2,1,E,0,-548.561915287348,-851.840405532289,-2344.533371551812,-1800.0318387507323,5.38566,0,0,1,3,0,-2,-5,0,-2,-4,0,0,-1,0,0,-1,0,0,-1,0,2,-2,-3,0,-39,-0.26151658091069263,-4.782500000000013,-0.011799999999999977,-0.010075,-0.016225000000000045,-1.6799999999999997,0.6875,-0.3624999999999998,-0.014774999999999983,1.1775000000000002,-0.9649999999999999,-0.6850000000000023,-2,-1,-1,0
2012-02-13 MIN ORL,2011-12,2012-02-13,0,1,13,1,E,0,-392.8161666779499,1320.06855079071,-933.1371923576494,377.7451951547191,-5.358851,0,-1,-2,3,1,1,-1,0,0,1,1,1,-2,0,0,0,0,0,0,-1,1,0,-1,0,37,0.20200152091253087,1.5575000000000045,0.032074999999999965,0.09349999999999997,0.0018000000000000238,1.3925000000000054,-0.45750000000000046,0.4524999999999997,0.014400000000000024,-0.5025000000000013,-0.01249999999999929,2.5674999999999955,1,1,0,0
2012-02-13 UTA NOL,2011-12,2012-02-13,0,0,-6,0,W,0,575.469340246218,2588.691020275378,5813.221712434679,5338.211642358809,-0.031583,0,0,-1,-3,1,3,5,1,1,3,0,2,2,-2,1,1,1,1,1,1,0,2,3,2,-9,0.16114271565843358,4.6875,0.028974999999999973,0.0047750000000000015,0.015225000000000044,-0.07249999999999801,-0.5449999999999999,2.4725,0.015199999999999991,-0.7324999999999999,1.4800000000000004,-1.6925000000000097,0,0,0,0
2012-02-14 ATL LAL,2011-12,2012-02-14,0,0,-8,0,E,0,-385.7620437381797,-288.4908885953364,-386.3226776706297,-7298.953253148482,5.017224999999996,0,0,0,3,0,0,-9,0,0,-6,0,0,-3,0,0,0,0,0,0,0,1,0,-1,-2,-11,-4.327944759691116e-4,-1.4274999999999949,-0.023575000000000013,-0.0026750000000000107,-0.003950000000000009,-3.219999999999999,1.4825,-0.1374999999999993,0.0031250000000000444,-0.6899999999999995,-4.352500000000003,-1.875,-2,-1,-1,0
2012-02-14 SAC CHI,2011-12,2012-02-14,0,0,-6,0,W,0,1509.74041532605,349.37054279585027,-132.67303462794007,8799.296054331082,50.455982000000006,3,-1,0,-2,1,1,6,2,1,3,-1,0,3,1,0,0,0,-1,0,-1,-2,0,-2,-2,-47,-0.5019364727959146,-6.2549999999999955,0.027150000000000007,0.030625000000000013,-0.024174999999999947,-2.8475000000000037,0.3125,-2.3275000000000006,-0.031474999999999975,1.0725000000000016,-1.3925000000000018,-3.102499999999992,0,0,0,0
2012-02-14 SAS DET,2011-12,2012-02-14,0,0,-4,1,E,0,-784.423345695615,-784.423345695615,-774.7258131102551,-977.7722720469046,9.063077,0,1,2,-2,0,-1,3,0,-1,1,0,0,2,-1,0,0,0,1,0,1,1,-1,-2,-3,-33,-0.3601180082545732,-4.984999999999999,-0.004825000000000024,-0.076375,-0.02585000000000004,-0.12250000000000227,0.9475000000000007,-0.4400000000000004,-0.032450000000000034,2.0999999999999996,4.75,-2.4799999999999898,-1,0,0,-1
2012-02-14 WAS POR,2011-12,2012-02-14,0,1,15,0,E,0,514.1657297932898,1186.1995007541686,-2845.4724932605905,-6121.9678468549555,-13.576253000000001,-1,1,1,3,1,-1,-5,0,-2,-3,1,1,-2,-1,0,0,0,1,0,0,0,2,0,-2,-27,-0.3439435083779264,-6.032499999999999,0.0027499999999999747,-0.07485,-0.03317500000000001,-0.447499999999998,-0.07000000000000028,3.452499999999999,-0.027449999999999974,1.0074999999999985,2.9999999999999964,-2.7974999999999994,-1,0,0,-1
2012-02-15 ATL PHX,2011-12,2012-02-15,0,1,2,0,E,0,-364.187037182013,1100.3022170343074,-991.6117163715207,-7687.1070097717675,13.259544,1,-2,0,4,3,1,-5,0,0,-3,3,1,-2,0,0,0,0,-1,0,-1,-2,0,0,-3,10,0.16363818446689077,-0.8499999999999943,0.027500000000000024,-0.02687500000000001,-0.011724999999999985,1.2749999999999986,0.46749999999999936,0.2599999999999998,-0.013375000000000026,-0.7900000000000009,0.27749999999999986,1.990000000000009,0,0,0,0
2012-02-15 CHA MIN,2011-12,2012-02-15,0,1,12,1,W,0,593.3369284872599,2699.03781263387,2665.2708116778504,2350.434510300918,0.544550000000001,0,-1,-1,1,1,1,-1,1,1,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,-17,0.22818830434880333,3.8725000000000023,0.041700000000000015,0.07205,0.026299999999999935,2.6600000000000037,1.545,-1.8075,0.01874999999999999,2.1400000000000006,3.637500000000003,1.1524999999999892,0,0,0,0
2012-02-15 MEM NJN,2011-12,2012-02-15,0,1,5,0,W,0,1524.88030915407,1524.88030915407,-43.96638223716013,7326.811677227717,15.879448,1,0,0,-5,1,1,6,1,1,2,0,0,4,-3,1,1,1,1,2,1,2,1,0,4,29,0.2926662529597184,-2.7025000000000006,0.027949999999999975,-0.14745000000000003,-0.01639999999999997,2.5024999999999977,2.7424999999999997,2.3100000000000005,-0.02065,-0.04499999999999993,0.9124999999999979,2.4599999999999937,0,0,0,0
2012-02-15 SAC NYK,2011-12,2012-02-15,0,0,-15,0,W,0,602.573910326442,2367.5930949093618,2832.595133005037,10968.876050165889,8.295077000000001,1,-1,-1,-7,2,3,11,2,2,6,0,1,5,0,0,0,0,0,0,0,-2,1,0,1,-18,-0.25080872566638707,-2.3100000000000023,-0.028424999999999978,-0.0633,-0.024574999999999902,1.4125000000000014,-1.0775000000000006,-0.9450000000000003,-0.019374999999999976,-0.3650000000000002,4.400000000000002,-2.197499999999991,-1,0,-1,0
2012-02-15 SAS TOR,2011-12,2012-02-15,0,1,7,0,W,0,330.956880728056,1115.380226423671,1259.233226423671,-2245.235946246112,3.855004,0,0,-1,0,0,0,-3,0,0,-1,0,0,-2,0,0,-1,0,0,-1,-1,0,2,3,3,41,0.33201357962196265,7.2124999999999915,-0.001825000000000021,0.0373,0.03205000000000002,-0.07249999999999801,-0.3324999999999996,-1.2749999999999995,0.03812500000000002,-1.9774999999999991,-2.754999999999999,1.5074999999999932,1,0,0,1
2012-02-15 WAS LAC,2011-12,2012-02-15,0,1,18,1,W,0,667.3821005501002,-975.2649529660293,-348.12077485694954,4542.967754287749,-25.856487,-2,-1,-1,-6,0,0,7,0,0,5,0,0,2,1,-1,-1,-1,0,-1,0,0,-1,0,2,9,0.22896409124070893,6.33250000000001,0.026599999999999957,0.0905,0.03732500000000005,1.4450000000000003,-0.5800000000000001,-3.035,0.044875000000000054,-0.034999999999998366,-1.0449999999999982,2.1850000000000023,1,0,0,1
2012-02-17 DAL PHI,2011-12,2012-02-17,0,0,-7,1,E,0,-706.4663504930602,36.69210909799858,-71.97755810213403,-6228.006751794517,-15.426501,-1,1,1,9,-1,-1,-9,-1,-1,-6,0,0,-3,0,0,0,0,0,0,0,1,0,2,-2,-31,0.04295712682101893,0.5974999999999966,-0.065475,-0.07665,-0.016874999999999973,-0.8524999999999991,-0.8324999999999996,-1.4024999999999999,-0.005049999999999999,-3.5599999999999987,-1.0975000000000001,0.3100000000000023,-1,0,-1,0
2012-02-17 SAC DET,2011-12,2012-02-17,0,0,-6,0,W,0,-201.857033592241,-50.5871941751559,2831.681326009684,9851.334431569054,2.931293,0,-1,-2,-5,1,3,8,1,3,5,0,0,3,0,0,0,0,0,0,0,-2,1,2,3,-6,-0.03372300735059819,-1.9799999999999898,0.011925000000000019,0.0665,-0.01872499999999999,-1.1550000000000011,0.5975000000000001,-0.007499999999999396,-0.018900000000000028,-0.9924999999999997,-0.23000000000000043,-2.194999999999993,0,0,0,0
2012-02-17 WAS UTA,2011-12,2012-02-17,0,1,14,1,W,0,455.1930270131171,-874.3363551440227,-1171.8075703480936,2459.0713972057238,-20.752137,-2,-1,0,-5,0,-2,4,-1,0,3,1,-2,1,1,0,-1,0,-1,-1,0,-1,-2,-1,-2,16,0.11593873516504749,4.4375,0.02300000000000002,0.004425000000000012,0.023424999999999918,0.7875000000000014,-0.745000000000001,-1.862499999999999,0.021050000000000013,-0.40999999999999837,-0.4499999999999993,2.477499999999992,0,0,0,0
2012-02-18 ATL POR,2011-12,2012-02-18,0,0,-20,0,E,0,1618.96039486907,753.8632914902729,1604.2894722704286,-242.52337285709655,-10.595642,-1,-2,-2,-4,1,3,0,0,1,0,1,2,0,1,0,-1,0,-1,-1,0,-2,1,2,2,0,-0.04888358819694716,-1.7099999999999937,-0.010025000000000006,-0.021974999999999995,-0.0065749999999999975,0.04250000000000398,-0.7650000000000006,-0.1349999999999998,0.0015499999999999958,-0.4375,-1.682500000000001,1.2749999999999915,-1,0,0,-1
2012-02-19 DAL NYK,2011-12,2012-02-19,0,0,-7,0,W,0,160.416,2250.1647218522303,584.3534709629623,2536.8819529452867,1.178541,0,-1,0,-4,1,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,-1,2,1,-1,31,0.1244686206205996,1.769999999999996,-0.020699999999999996,-0.029774999999999996,0.008850000000000025,-0.13000000000000256,0.1974999999999998,1.1399999999999997,0.014349999999999974,-0.7899999999999991,-1.615000000000002,-1.4675000000000011,0,0,0,0
2012-02-19 PHI MIN,2011-12,2012-02-19,0,0,-1,0,E,0,-111.56509734528004,-428.3754628070301,-3196.550778523595,-11418.535864901965,-20.190122,-1,-1,1,5,1,-1,-5,0,-1,-4,1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,25,0.24507892910972673,1.8449999999999989,-0.077075,-0.046424999999999994,-0.013925000000000076,-2.5349999999999966,0.9675000000000011,0.2450000000000001,0.00192500000000001,-4.912500000000001,-4.552499999999998,-0.6550000000000011,0,0,0,0
2012-02-19 SAC CLE,2011-12,2012-02-19,0,0,-1,0,W,0,184.001534503661,982.010487108125,5015.414832906755,7127.375609950508,1.54589,0,0,-1,-7,0,3,11,0,3,6,0,0,5,0,0,0,0,0,0,1,0,2,4,5,5,-0.15068022446576163,-3.280000000000001,-0.02504999999999996,-0.004299999999999998,-0.023900000000000032,-1.6374999999999957,0.8150000000000004,-0.9100000000000001,-0.028525000000000023,-0.3874999999999993,0.432500000000001,-2.594999999999999,0,0,0,0
2012-02-20 BOS DAL,2011-12,2012-02-20,0,1,16,1,W,0,591.2901830405799,374.7272502588771,1091.9478672523169,2781.2977133701606,-9.240663999999999,0,1,1,-5,-1,-1,5,-1,0,3,0,-1,2,0,0,1,0,0,1,0,-1,-1,-1,-1,12,0.04486864814436897,1.0474999999999994,0.027650000000000008,0.06702499999999997,-0.009425000000000017,0.7625000000000028,2.165,-0.23499999999999943,-0.014774999999999983,-1.0550000000000015,1.5700000000000003,1.019999999999996,1,0,1,0
